Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
L,TO,1992,WCPFC,5,5x5,MON,27,101,...,...,...,0,...,...,...,0
L,TO,1993,WCPFC,34,5x5,MON,6,33,...,...,...,0,...,...,...,0
L,TO,1994,WCPFC,19,5x5,MON,39,202,...,...,...,0,...,...,...,0
L,TV,2010,WCPFC,0,5x5,MON,11,105,...,...,...,0,...,...,...,0
L,TV,2011,WCPFC,105,5x5,MON,96,1075,...,...,...,0,...,...,...,0
L,TV,2012,WCPFC,1408,5x5,MON,107,1972,...,...,...,0,...,...,...,0
L,TV,2013,WCPFC,120,5x5,MON,55,518,...,...,...,0,...,...,...,0
L,TV,2014,WCPFC,76,5x5,MON,41,475,...,...,...,0,...,...,...,0
L,TV,2015,WCPFC,187,5x5,MON,58,541,...,...,...,0,...,...,...,0
L,TV,2020,WCPFC,9,5x5,MON,26,87,...,...,...,0,...,...,...,0
L,TV,2021,WCPFC,23,5x5,MON,12,75,...,...,...,0,...,...,...,0
L,TV,2022,WCPFC,0,5x5,MON,1,1,...,...,...,0,...,...,...,0
L,TW,1958,WCPFC,1604,5x5,MON,89,0,...,...,...,0,...,...,...,0
L,TW,1959,WCPFC,1278,5x5,MON,89,0,...,...,...,0,...,...,...,0
L,TW,1960,WCPFC,1320,5x5,MON,89,0,...,...,...,0,...,...,...,0
L,TW,1961,WCPFC,1382,5x5,MON,89,0,...,...,...,0,...,...,...,0
L,TW,1962,WCPFC,1689,5x5,MON,89,0,...,...,...,0,...,...,...,0
L,TW,1963,WCPFC,1813,5x5,MON,89,0,...,...,...,0,...,...,...,0
L,TW,1964,WCPFC,1726,5x5,MON,111,468,...,...,...,0,...,...,...,0
L,TW,1965,WCPFC,1907,5x5,MON,131,1582,...,...,...,0,...,...,...,0
L,TW,1966,WCPFC,2141,5x5,MON,193,5516,...,...,...,0,...,...,...,0
L,TW,1967,WCPFC,4324,5x5,MON,335,9029,...,...,...,0,...,...,...,0
L,TW,1968,WCPFC,5619,5x5,MON,496,8075,...,...,...,0,...,...,...,0
L,TW,1969,WCPFC,4653,5x5,MON,276,5565,...,...,...,0,...,...,...,0
L,TW,1970,WCPFC,3853,5x5,MON,439,7435,...,...,...,0,...,...,...,0
L,TW,1971,WCPFC,4477,5x5,MON,609,6704,...,...,...,0,...,...,...,0
L,TW,1972,WCPFC,7027,5x5,MON,580,6920,...,...,...,0,...,...,...,0
L,TW,1973,WCPFC,6891,5x5,MON,535,7836,...,...,...,0,...,...,...,0
L,TW,1974,WCPFC,4980,5x5,MON,437,6038,...,...,...,0,...,...,...,0
L,TW,1975,WCPFC,7802,5x5,MON,510,4039,...,...,...,0,...,...,...,0
L,TW,1976,WCPFC,4783,5x5,MON,330,2617,...,...,...,0,...,...,...,0
L,TW,1977,WCPFC,4590,5x5,MON,476,4497,...,...,...,0,...,...,...,0
L,TW,1978,WCPFC,3511,5x5,MON,497,2775,...,...,...,0,...,...,...,0
L,TW,1979,WCPFC,3399,5x5,MON,604,1906,...,...,...,0,...,...,...,0
L,TW,1980,WCPFC,4236,5x5,MON,756,3313,...,...,...,0,...,...,...,0
L,TW,1981,WCPFC,2386,5x5,MON,747,2785,...,...,...,0,...,...,...,0
L,TW,1982,WCPFC,1667,5x5,MON,482,3290,...,...,...,0,...,...,...,0
L,TW,1983,WCPFC,1562,5x5,MON,355,848,...,...,...,0,...,...,...,0
L,TW,1984,WCPFC,1916,5x5,MON,387,3079,...,...,...,0,...,...,...,0
L,TW,1985,WCPFC,2400,5x5,MON,329,2798,...,...,...,0,...,...,...,0
L,TW,1986,WCPFC,1181,5x5,MON,247,2487,...,...,...,0,...,...,...,0
L,TW,1987,WCPFC,1286,5x5,MON,347,4455,...,...,...,0,...,...,...,0
L,TW,1988,WCPFC,2249,5x5,MON,339,7053,...,...,...,0,...,...,...,0
L,TW,1989,WCPFC,898,5x5,MON,381,3307,...,...,...,0,...,...,...,0
L,TW,1990,WCPFC,5156,5x5,MON,356,5749,...,...,...,0,...,...,...,0
L,US,2013,WCPFC,492,5x5,MON,13,0,...,...,...,0,...,...,...,0
L,US,2015,WCPFC,1000,5x5,MON,20,0,...,...,...,0,...,...,...,0
L,US,2016,WCPFC,879,5x5,MON,35,0,...,...,...,0,...,...,...,0
L,US,2018,WCPFC,993,5x5,MON,34,0,...,...,...,0,...,...,...,0
L,US,2019,WCPFC,999,5x5,MON,65,0,...,...,...,0,...,...,...,0
L,US,2020,WCPFC,926,5x5,MON,25,0,...,...,...,0,...,...,...,0
L,US,2021,WCPFC,1500,5x5,MON,60,0,...,...,...,0,...,...,...,0
L,US,2022,WCPFC,544,5x5,MON,28,0,...,...,...,0,...,...,...,0
L,US,2023,WCPFC,1205,5x5,MON,51,0,...,...,...,0,...,...,...,0
L,US-AS,1996,WCPFC,4,5x5,MON,10,77,...,...,...,0,...,...,...,0
L,US-AS,1997,WCPFC,4,5x5,MON,12,102,...,...,...,0,...,...,...,0
L,US-AS,1998,WCPFC,10,5x5,MON,12,136,...,...,...,0,...,...,...,0
L,US-AS,1999,WCPFC,9,5x5,MON,12,283,...,...,...,0,...,...,...,0
L,US-GU,1992,WCPFC,0,5x5,MON,17,28,...,...,...,0,...,...,...,0
L,US-GU,2000,WCPFC,0,5x5,MON,9,65,...,...,...,0,...,...,...,0
L,US-GU,2015,WCPFC,831,5x5,MON,17,0,...,...,...,0,...,...,...,0
L,US-GU,2016,WCPFC,932,5x5,MON,24,0,...,...,...,0,...,...,...,0
L,US-HW,1990,WCPFC,1520,5x5,MON,13,0,...,...,...,0,...,...,...,0
L,US-HW,1991,WCPFC,1556,5x5,MON,155,0,...,...,...,0,...,...,...,0
L,US-HW,1992,WCPFC,1490,5x5,MON,180,0,...,...,...,0,...,...,...,0
L,US-HW,1993,WCPFC,2116,5x5,MON,196,0,...,...,...,0,...,...,...,0
L,US-HW,1994,WCPFC,1791,5x5,MON,174,0,...,...,...,0,...,...,...,0
L,US-HW,1995,WCPFC,2055,5x5,MON,182,0,...,...,...,0,...,...,...,0
L,US-HW,1996,WCPFC,1796,5x5,MON,179,0,...,...,...,0,...,...,...,0
L,US-HW,1997,WCPFC,2518,5x5,MON,173,0,...,...,...,0,...,...,...,0
L,US-HW,2000,WCPFC,2706,5x5,MON,190,0,...,...,...,0,...,...,...,0
L,US-HW,2001,WCPFC,2418,5x5,MON,185,0,...,...,...,0,...,...,...,0
L,US-HW,2002,WCPFC,4396,5x5,MON,180,0,...,...,...,0,...,...,...,0
L,US-MC,1991,WCPFC,0,5x5,MON,2,3,...,...,...,0,...,...,...,0
L,US-MC,1997,WCPFC,0,5x5,MON,3,22,...,...,...,0,...,...,...,0
L,US-MC,1998,WCPFC,0,5x5,MON,10,36,...,...,...,0,...,...,...,0
L,US-MC,2016,WCPFC,0,5x5,MON,2,12,...,...,...,0,...,...,...,0
L,US-MC,2017,WCPFC,0,5x5,MON,3,11,...,...,...,0,...,...,...,0
L,VN,2000,WCPFC,2479,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2001,WCPFC,1450,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2002,WCPFC,614,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2003,WCPFC,2129,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2004,WCPFC,2781,5x5,MON,109,3,...,...,...,0,...,...,...,0
L,VN,2006,WCPFC,3538,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2007,WCPFC,3648,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2008,WCPFC,3358,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2009,WCPFC,2992,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2015,WCPFC,3100,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2018,WCPFC,902,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2019,WCPFC,1554,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2020,WCPFC,2678,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2021,WCPFC,2275,5x5,MON,108,0,...,...,...,0,...,...,...,0
L,VN,2022,WCPFC,1522,5x5,MON,88,0,...,...,...,0,...,...,...,0
L,VN,2023,WCPFC,602,5x5,MON,74,0,...,...,...,0,...,...,...,0
L,VU,1995,WCPFC,20,5x5,MON,17,103,...,...,...,0,...,...,...,0
L,VU,1996,WCPFC,67,5x5,MON,46,375,...,...,...,0,...,...,...,0
L,VU,1997,WCPFC,103,5x5,MON,36,237,...,...,...,0,...,...,...,0
L,VU,1998,WCPFC,53,5x5,MON,9,68,...,...,...,0,...,...,...,0
L,VU,2020,WCPFC,2216,5x5,MON,610,8672,...,...,...,0,...,...,...,0
L,VU,2021,WCPFC,3039,5x5,MON,625,8742,...,...,...,0,...,...,...,0
L,VU,2022,WCPFC,2117,5x5,MON,569,7017,...,...,...,0,...,...,...,0
L,WS,1993,WCPFC,3,5x5,MON,19,36,...,...,...,0,...,...,...,0
L,WS,1994,WCPFC,14,5x5,MON,15,17,...,...,...,0,...,...,...,0
L,WS,1995,WCPFC,40,5x5,MON,12,0,...,...,...,0,...,...,...,0
L,WS,1996,WCPFC,27,5x5,MON,12,0,...,...,...,0,...,...,...,0
L,WS,1997,WCPFC,63,5x5,MON,12,0,...,...,...,0,...,...,...,0
L,WS,2021,WCPFC,108,5x5,MON,49,673,...,...,...,0,...,...,...,0
L,ES,2006,WCPFC,62,...,...,0,0,...,...,...,0,...,...,...,0
L,ES,2009,WCPFC,46,...,...,0,0,...,...,...,0,...,...,...,0
L,ES,2010,WCPFC,15,...,...,0,0,...,...,...,0,...,...,...,0
L,KI,2000,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
L,KR,1958,WCPFC,18,...,...,0,0,...,...,...,0,...,...,...,0
L,KR,1959,WCPFC,24,...,...,0,0,...,...,...,0,...,...,...,0
L,KR,1960,WCPFC,50,...,...,0,0,...,...,...,0,...,...,...,0
L,KR,1961,WCPFC,9,...,...,0,0,...,...,...,0,...,...,...,0
L,NR,2000,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
L,NR,2001,WCPFC,6,...,...,0,0,...,...,...,0,...,...,...,0
L,NR,2002,WCPFC,3,...,...,0,0,...,...,...,0,...,...,...,0
L,NR,2003,WCPFC,10,...,...,0,0,...,...,...,0,...,...,...,0
L,PF,1990,WCPFC,4,...,...,0,0,...,...,...,0,...,...,...,0
L,PT,2011,WCPFC,3,...,...,0,0,...,...,...,0,...,...,...,0
L,PT,2012,WCPFC,17,...,...,0,0,...,...,...,0,...,...,...,0
L,PT,2013,WCPFC,106,...,...,0,0,...,...,...,0,...,...,...,0
L,PW,1992,WCPFC,90,...,...,0,0,...,...,...,0,...,...,...,0
L,PW,1993,WCPFC,66,...,...,0,0,...,...,...,0,...,...,...,0
L,PW,1994,WCPFC,50,...,...,0,0,...,...,...,0,...,...,...,0
L,PW,1997,WCPFC,6,...,...,0,0,...,...,...,0,...,...,...,0
L,PW,2003,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
L,PW,2021,WCPFC,17,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1973,WCPFC,16,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1976,WCPFC,25,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1977,WCPFC,34,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1978,WCPFC,36,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1979,WCPFC,86,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1980,WCPFC,98,...,...,0,0,...,...,...,0,...,...,...,0
L,SB,1981,WCPFC,25,...,...,0,76,...,...,...,0,...,...,...,0
L,SB,1982,WCPFC,24,...,...,0,201,...,...,...,0,...,...,...,0
L,SB,1983,WCPFC,34,...,...,0,224,...,...,...,0,...,...,...,0
L,SB,1984,WCPFC,57,...,...,0,318,...,...,...,0,...,...,...,0
L,SB,1985,WCPFC,46,...,...,0,183,...,...,...,0,...,...,...,0
L,SB,1995,WCPFC,300,...,...,0,680,...,...,...,0,...,...,...,0
L,SB,2005,WCPFC,3,...,...,0,25,...,...,...,0,...,...,...,0
L,US,1991,WCPFC,15,...,...,0,0,...,...,...,0,...,...,...,0
L,US,1994,WCPFC,2,...,...,0,0,...,...,...,0,...,...,...,0
L,US,1995,WCPFC,138,...,...,0,0,...,...,...,0,...,...,...,0
L,US,1996,WCPFC,137,...,...,0,0,...,...,...,0,...,...,...,0
L,US,1997,WCPFC,42,...,...,0,0,...,...,...,0,...,...,...,0
L,US,1998,WCPFC,57,...,...,0,0,...,...,...,0,...,...,...,0
L,US,1999,WCPFC,63,...,...,0,0,...,...,...,0,...,...,...,0
L,US,2000,WCPFC,30,...,...,0,0,...,...,...,0,...,...,...,0
L,US-AS,1995,WCPFC,1,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1950,WCPFC,781,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1951,WCPFC,913,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1952,WCPFC,1013,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1953,WCPFC,1242,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1954,WCPFC,1248,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1955,WCPFC,997,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1956,WCPFC,1046,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1957,WCPFC,738,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1958,WCPFC,719,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1959,WCPFC,596,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1960,WCPFC,567,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1961,WCPFC,469,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1962,WCPFC,548,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1963,WCPFC,424,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1964,WCPFC,379,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1965,WCPFC,345,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1966,WCPFC,346,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1967,WCPFC,293,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1968,WCPFC,256,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1969,WCPFC,319,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1970,WCPFC,215,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1971,WCPFC,213,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1972,WCPFC,226,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1973,WCPFC,181,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1974,WCPFC,185,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1975,WCPFC,150,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1976,WCPFC,194,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1977,WCPFC,225,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1978,WCPFC,189,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1979,WCPFC,137,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1980,WCPFC,17,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1981,WCPFC,76,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1982,WCPFC,373,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1983,WCPFC,466,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1984,WCPFC,536,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1985,WCPFC,606,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1986,WCPFC,676,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1987,WCPFC,816,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1988,WCPFC,1233,...,...,0,0,...,...,...,0,...,...,...,0
L,US-HW,1989,WCPFC,1445,...,...,0,0,...,...,...,0,...,...,...,0
L,WF,2011,WCPFC,6,...,...,0,0,...,...,...,0,...,...,...,0
L,PA,1981,WCPFC,0,...,...,0,46,...,...,...,0,...,...,...,0
L,PA,1982,WCPFC,0,...,...,0,165,...,...,...,0,...,...,...,0
L,PA,1983,WCPFC,0,...,...,0,96,...,...,...,0,...,...,...,0
L,PA,1984,WCPFC,0,...,...,0,229,...,...,...,0,...,...,...,0
L,PA,1985,WCPFC,0,...,...,0,53,...,...,...,0,...,...,...,0
L,SB,2006,WCPFC,0,...,...,0,25,...,...,...,0,...,...,...,0
L,SB,2007,WCPFC,0,...,...,0,13,...,...,...,0,...,...,...,0
L,SB,2008,WCPFC,0,...,...,0,38,...,...,...,0,...,...,...,0
L,SB,2009,WCPFC,0,...,...,0,17,...,...,...,0,...,...,...,0
L,TO,1979,WCPFC,0,...,...,0,78,...,...,...,0,...,...,...,0
L,VU,1987,WCPFC,0,...,...,0,41,...,...,...,0,...,...,...,0
L,VU,1999,WCPFC,0,...,...,0,20,...,...,...,0,...,...,...,0
P,AU,1992,WCPFC,0,1x1,MON,2,2,5x5,MON,1,22,...,...,...,0
P,FJ,1992,WCPFC,0,...,...,0,0,5x5,MON,1,4,...,...,...,0
P,ID,2010,WCPFC,4645,1x1,MON,1152,0,5x10,MON,1,714,...,...,...,0
P,ID,2011,WCPFC,3308,1x1,MON,1152,0,5x10,MON,1,232,...,...,...,0
P,ID,2012,WCPFC,1817,1x1,MON,1152,0,5x10,MON,1,373,...,...,...,0
P,ID,2013,WCPFC,2586,1x1,MON,1152,0,5x10,MON,1,559,...,...,...,0
P,ID,2014,WCPFC,2053,1x1,MON,1152,0,5x10,MON,1,2450,...,...,...,0
P,ID,2015,WCPFC,4906,1x1,MON,1152,0,5x10,MON,1,17,...,...,...,0
P,ID,2016,WCPFC,2919,1x1,MON,1152,0,5x10,MON,1,37,...,...,...,0
P,ID,2017,WCPFC,819,1x1,MON,1152,0,5x10,MON,1,87,...,...,...,0
P,ID,2018,WCPFC,2731,1x1,MON,1152,0,5x10,MON,1,140,...,...,...,0
P,ID,2019,WCPFC,963,1x1,MON,1152,0,5x10,MON,1,373,...,...,...,0
P,ID,2020,WCPFC,655,1x1,MON,1152,0,5x10,MON,1,199,...,...,...,0
P,ID,2021,WCPFC,546,1x1,MON,1152,0,5x10,MON,1,131,...,...,...,0
P,ID,2022,WCPFC,641,1x1,MON,1154,2,5x10,MON,1,65,...,...,...,0
P,ID,2023,WCPFC,850,1x1,MON,1152,53,5x10,MON,1,27,...,...,...,0
P,JP,1965,WCPFC,1254,1x1,MON,248,0,5x10,QTR,2,1564,...,...,...,0
P,JP,1966,WCPFC,1108,1x1,MON,248,0,5x10,QTR,2,641,...,...,...,0
P,JP,1967,WCPFC,2803,1x1,MON,248,0,5x10,QTR,2,1754,...,...,...,0
P,JP,1968,WCPFC,2272,1x1,MON,248,0,5x10,QTR,2,5044,...,...,...,0
P,JP,1969,WCPFC,3350,1x1,MON,1724,0,5x10,QTR,2,3209,10x20,QTR,2,50
P,JP,1970,WCPFC,3178,1x1,MON,1724,0,5x10,QTR,2,5822,...,...,...,0
P,JP,1971,WCPFC,1862,1x1,MON,1724,0,5x10,QTR,2,2121,...,...,...,0
P,JP,1972,WCPFC,1762,1x1,MON,1988,0,5x10,QTR,2,2535,10x20,QTR,2,100
P,JP,1973,WCPFC,1258,1x1,MON,1937,0,5x10,QTR,2,810,10x20,QTR,2,97
P,JP,1974,WCPFC,1039,1x1,MON,1830,0,5x10,QTR,2,1565,10x20,QTR,2,32
P,JP,1975,WCPFC,1334,1x1,MON,2036,0,5x10,QTR,2,1387,...,...,...,0
P,JP,1976,WCPFC,3372,1x1,MON,2227,0,5x10,QTR,2,2404,10x20,QTR,2,125
P,JP,1977,WCPFC,3266,1x1,MON,2551,0,5x10,QTR,2,2180,5x5,MON,1,3
P,JP,1978,WCPFC,3221,1x1,MON,2327,0,5x10,QTR,2,845,5x5,MON,1,1
P,JP,1979,WCPFC,2349,1x1,MON,2169,0,5x10,QTR,2,160,10x20,QTR,2,100
P,JP,1980,WCPFC,2051,1x1,MON,2304,3,5x5,MON,1,57,5x10,QTR,2,36
P,JP,1981,WCPFC,2394,1x1,MON,2379,27,5x10,QTR,2,164,...,...,...,0
P,JP,1982,WCPFC,3919,1x1,MON,2649,88,5x10,QTR,2,1110,...,...,...,0
P,JP,1983,WCPFC,3865,1x1,MON,2495,118,5x10,QTR,2,1179,10x20,QTR,2,92
P,JP,1984,WCPFC,3237,1x1,MON,2259,83,5x10,QTR,2,756,10x20,QTR,2,55
P,JP,1985,WCPFC,4092,1x1,MON,2515,111,5x10,QTR,2,479,...,...,...,0
P,JP,1986,WCPFC,2637,1x1,MON,2274,104,5x10,QTR,2,655,...,...,...,0
P,JP,1987,WCPFC,2902,1x1,MON,2234,67,5x10,QTR,2,435,...,...,...,0
P,JP,1988,WCPFC,3881,1x1,MON,2379,93,5x10,QTR,2,1274,...,...,...,0
P,JP,1989,WCPFC,3943,1x1,MON,2245,17,5x10,QTR,2,196,...,...,...,0
P,JP,1990,WCPFC,3475,1x1,MON,2250,51,5x10,QTR,2,1221,...,...,...,0
P,JP,1991,WCPFC,1362,1x1,MON,1918,20,5x10,QTR,2,879,...,...,...,0
P,JP,1992,WCPFC,1103,1x1,MON,1849,24,5x10,QTR,2,30,...,...,...,0
P,JP,1993,WCPFC,1801,1x1,MON,1947,29,5x10,QTR,2,389,...,...,...,0
P,JP,1994,WCPFC,2231,1x1,MON,1968,26,5x10,QTR,2,343,...,...,...,0
P,JP,1995,WCPFC,3024,1x1,MON,2041,65,5x10,QTR,2,993,...,...,...,0
P,JP,1996,WCPFC,2977,1x1,MON,1960,15,5x10,QTR,2,543,...,...,...,0
P,JP,1997,WCPFC,2872,1x1,MON,1968,18,5x10,QTR,2,1869,...,...,...,0
P,JP,1998,WCPFC,1532,1x1,MON,1858,10,5x10,QTR,2,170,...,...,...,0
P,JP,1999,WCPFC,1231,1x1,MON,1737,0,5x10,QTR,2,418,5x5,MON,1,14
P,JP,2000,WCPFC,1917,1x1,MON,1787,1,5x10,QTR,2,322,5x5,MON,1,53
P,JP,2006,WCPFC,3820,1x1,MON,1923,0,5x10,QTR,2,2,...,...,...,0
P,KI,1988,WCPFC,0,...,...,0,0,5x5,MON,1,17,...,...,...,0
P,KI,1991,WCPFC,0,...,...,0,0,5x5,MON,1,43,...,...,...,0
P,SB,1987,WCPFC,0,...,...,0,0,5x5,MON,1,74,...,...,...,0
P,SB,1988,WCPFC,0,...,...,0,0,5x5,MON,1,44,...,...,...,0
P,SB,1989,WCPFC,0,...,...,0,0,5x5,MON,1,246,...,...,...,0
P,SB,1990,WCPFC,0,...,...,0,0,5x5,MON,1,18,...,...,...,0
P,SB,1991,WCPFC,0,...,...,0,0,5x5,MON,1,18,...,...,...,0
P,SB,1992,WCPFC,0,...,...,0,0,5x5,MON,1,7,...,...,...,0
P,SB,1995,WCPFC,0,...,...,0,0,5x5,MON,1,2,...,...,...,0
P,SB,1996,WCPFC,0,...,...,0,0,10x20,MON,1,5,5x5,MON,1,1
P,SB,1997,WCPFC,0,...,...,0,0,10x20,MON,1,5,...,...,...,0
P,SB,1998,WCPFC,0,...,...,0,0,5x5,MON,1,26,...,...,...,0
P,SB,1999,WCPFC,0,...,...,0,0,5x5,MON,1,52,...,...,...,0
P,SB,2000,WCPFC,0,...,...,0,0,5x5,MON,1,53,...,...,...,0
P,SB,2002,WCPFC,0,...,...,0,0,5x5,MON,1,353,...,...,...,0
P,SB,2003,WCPFC,0,...,...,0,0,5x5,MON,1,246,...,...,...,0
P,SB,2006,WCPFC,0,1x1,MON,1,1,5x5,MON,1,18,...,...,...,0
P,TV,1977,WCPFC,0,...,...,0,0,5x5,MON,1,6,...,...,...,0
P,TV,1979,WCPFC,0,...,...,0,0,5x5,MON,1,1,...,...,...,0
P,TV,1980,WCPFC,0,...,...,0,0,5x5,MON,1,11,...,...,...,0
P,TV,1989,WCPFC,0,...,...,0,0,5x5,MON,1,29,...,...,...,0
P,TV,1990,WCPFC,0,...,...,0,0,5x5,MON,1,803,...,...,...,0
P,TV,1991,WCPFC,0,...,...,0,0,5x5,MON,1,899,...,...,...,0
P,TV,1992,WCPFC,0,...,...,0,0,5x5,MON,1,2845,...,...,...,0
P,US-HW,1995,WCPFC,0,...,...,0,0,5x5,MON,1,2,...,...,...,0
P,US-HW,1996,WCPFC,0,...,...,0,0,5x5,MON,1,165,...,...,...,0
P,US-HW,1997,WCPFC,0,...,...,0,0,5x5,MON,1,10,...,...,...,0
P,US-HW,1998,WCPFC,0,...,...,0,0,5x5,MON,1,578,...,...,...,0
P,US-HW,1999,WCPFC,0,...,...,0,0,5x5,MON,1,291,...,...,...,0
P,US-HW,2000,WCPFC,0,...,...,0,0,5x5,MON,1,36,...,...,...,0
P,US-HW,2001,WCPFC,0,...,...,0,0,5x5,MON,1,2,...,...,...,0
P,VU,2005,WCPFC,0,...,...,0,0,5x5,MON,1,64,...,...,...,0
P,AU,1978,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,AU,1984,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,AU,1990,WCPFC,0,1x1,MON,2,3,...,...,...,0,...,...,...,0
P,AU,1991,WCPFC,0,1x1,MON,2,3,...,...,...,0,...,...,...,0
P,AU,2001,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,FJ,1977,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,FJ,1978,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
P,ID,1976,WCPFC,51,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1977,WCPFC,59,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1978,WCPFC,116,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1979,WCPFC,191,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1980,WCPFC,865,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1981,WCPFC,988,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1982,WCPFC,1074,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1983,WCPFC,1212,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1984,WCPFC,1320,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1985,WCPFC,1437,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1986,WCPFC,1496,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1987,WCPFC,1700,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1988,WCPFC,2009,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1989,WCPFC,2188,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1990,WCPFC,2510,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1991,WCPFC,2567,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1992,WCPFC,2952,1x1,MON,1152,0,...,...,...,0,...,...,...,0
P,ID,1993,WCPFC,2704,1x1,MON,1152,0,...,...,...,0,...,...,...,0
