Gear,Flag,Year,Region,Annual-Catch-Estimate,Aggregate-Data-Area,Aggregate-Data-Time,Aggregate-Data-catch-recs,Operational-Data-catch-recs,Length-Data-Area1,Length-Data-Time1,Length-Data-Size-int1,Length-Data-Samples1,Length-Data-Area2,Length-Data-Time2,Length-Data-Size-int2,Length-Data-Samples2
S,NZ,2013,WCPFC,22381,1x1,MON,210,488,5x5,MON,1,9313,10x20,MON,1,100
S,NZ,2014,WCPFC,17923,1x1,MON,201,541,5x5,MON,1,7830,...,...,...,0
S,NZ,2015,WCPFC,17627,1x1,MON,153,471,5x5,MON,1,3083,...,...,...,0
S,NZ,2016,WCPFC,10765,1x1,MON,99,330,5x5,MON,1,6088,...,...,...,0
S,NZ,2017,WCPFC,7445,1x1,MON,74,209,5x5,MON,1,5712,...,...,...,0
S,NZ,2018,WCPFC,5615,1x1,MON,59,139,5x5,MON,1,1674,...,...,...,0
S,PG,1995,WCPFC,8475,1x1,MON,342,260,5x5,MON,1,1759,...,...,...,0
S,PG,1996,WCPFC,7706,1x1,MON,261,217,5x5,MON,1,376,...,...,...,0
S,PG,1997,WCPFC,9403,1x1,MON,367,713,5x5,MON,1,2643,...,...,...,0
S,PG,1998,WCPFC,28246,1x1,MON,418,1409,5x5,MON,1,6255,...,...,...,0
S,PG,1999,WCPFC,22590,1x1,MON,608,1356,5x5,MON,1,1792,...,...,...,0
S,PG,2000,WCPFC,43989,1x1,MON,863,1973,5x5,MON,1,6667,10x20,MON,1,747
S,PG,2001,WCPFC,55614,1x1,MON,1089,2609,5x5,MON,1,4698,10x20,MON,1,2223
S,PG,2002,WCPFC,74805,1x1,MON,1150,3085,5x5,MON,1,28418,10x20,MON,1,870
S,PG,2003,WCPFC,102089,1x1,MON,1532,3563,5x5,MON,1,45131,10x20,MON,1,2372
S,PG,2004,WCPFC,150258,1x1,MON,2054,4927,5x5,MON,1,74284,10x20,MON,1,4933
S,PG,2005,WCPFC,157121,1x1,MON,2301,5836,5x5,MON,1,73425,10x20,MON,1,795
S,PG,2006,WCPFC,162102,1x1,MON,2140,5344,5x5,MON,1,89351,10x20,MON,1,4143
S,PG,2007,WCPFC,187014,1x1,MON,2146,5157,5x5,MON,1,83584,10x20,MON,1,2581
S,PG,2008,WCPFC,150508,1x1,MON,1970,5012,5x5,MON,1,63492,10x20,MON,1,7932
S,PG,2009,WCPFC,143234,1x1,MON,2100,5478,5x5,MON,1,103866,10x20,MON,1,12795
S,PG,2010,WCPFC,146280,1x1,MON,1591,4065,5x5,MON,1,154916,10x20,MON,1,1867
S,PG,2011,WCPFC,125905,1x1,MON,1977,4893,5x5,MON,1,157921,10x20,MON,1,290
S,PG,2012,WCPFC,158989,1x1,MON,2333,5537,5x5,MON,1,206852,10x20,MON,1,2833
S,PG,2013,WCPFC,144649,1x1,MON,2176,5677,5x5,MON,1,173603,10x20,MON,1,9121
S,PG,2014,WCPFC,173192,1x1,MON,1894,4786,5x5,MON,1,170662,10x20,MON,1,1822
S,PG,2015,WCPFC,153964,1x1,MON,1744,4087,5x5,MON,1,185066,10x20,MON,1,668
S,PG,2016,WCPFC,200244,1x1,MON,1704,3863,5x5,MON,1,180599,...,...,...,0
S,PG,2017,WCPFC,180976,1x1,MON,2584,6651,5x5,MON,1,248466,...,...,...,0
S,PG,2018,WCPFC,211695,1x1,MON,2295,6513,5x5,MON,1,268751,...,...,...,0
S,PG,2019,WCPFC,194396,1x1,MON,1354,4056,5x5,MON,1,208942,...,...,...,0
S,PG,2020,WCPFC,109989,1x1,MON,1388,4966,5x5,MON,1,79513,...,...,...,0
S,PG,2021,WCPFC,102389,1x1,MON,1468,4514,5x5,MON,1,79065,...,...,...,0
S,PG,2022,WCPFC,132359,1x1,MON,1205,5257,5x5,MON,1,55763,...,...,...,0
S,PG,2023,WCPFC,93090,1x1,MON,1258,3557,5x5,MON,1,29006,...,...,...,0
S,PH,1980,WCPFC,12269,1x1,MON,1248,0,10x10,MON,1,1216,...,...,...,0
S,PH,1981,WCPFC,13235,1x1,MON,1412,0,10x10,MON,1,1419,...,...,...,0
S,PH,1982,WCPFC,24531,1x1,MON,1402,56,10x10,MON,1,1883,...,...,...,0
S,PH,1983,WCPFC,33286,1x1,MON,1542,0,10x10,MON,1,1332,...,...,...,0
S,PH,1984,WCPFC,23029,1x1,MON,1625,106,10x10,MON,1,1537,...,...,...,0
S,PH,1985,WCPFC,31307,1x1,MON,1752,234,10x10,MON,1,452,...,...,...,0
S,PH,1986,WCPFC,37510,1x1,MON,1728,55,10x10,MON,1,435,...,...,...,0
S,PH,1987,WCPFC,42815,1x1,MON,1815,463,10x10,MON,1,1595,...,...,...,0
S,PH,1992,WCPFC,56999,1x1,MON,2131,1296,5x5,MON,1,103,...,...,...,0
S,PH,1993,WCPFC,42877,1x1,MON,1583,629,10x10,MON,1,23264,...,...,...,0
S,PH,1994,WCPFC,57861,1x1,MON,1612,149,10x10,MON,1,19404,5x5,MON,1,38
S,PH,1995,WCPFC,71174,1x1,MON,1607,353,5x5,MON,1,100,...,...,...,0
S,PH,1996,WCPFC,74941,1x1,MON,2001,549,5x5,MON,1,1606,...,...,...,0
S,PH,1997,WCPFC,68130,1x1,MON,1861,1142,5x5,MON,1,14567,10x20,MON,1,155
S,PH,1998,WCPFC,89659,1x1,MON,2020,1085,5x5,MON,1,6188,10x20,MON,1,1000
S,PH,1999,WCPFC,86261,1x1,MON,2362,1170,5x5,MON,1,4483,10x20,MON,1,150
S,PH,2000,WCPFC,81558,1x1,MON,2591,1128,5x5,MON,1,9131,10x20,MON,1,1238
S,PH,2001,WCPFC,69574,1x1,MON,2720,1440,5x5,MON,1,13056,10x20,MON,1,2027
S,PH,2002,WCPFC,86327,1x1,MON,2766,1552,5x5,MON,1,18880,10x20,MON,1,2634
S,PH,2003,WCPFC,104004,1x1,MON,2672,1204,5x5,MON,1,17619,...,...,...,0
S,PH,2004,WCPFC,108547,1x1,MON,2258,7187,5x5,MON,1,26522,...,...,...,0
S,PH,2005,WCPFC,104665,1x1,MON,1729,1670,5x5,MON,1,40983,...,...,...,0
S,PH,2006,WCPFC,115544,1x1,MON,1719,2342,5x5,MON,1,55787,...,...,...,0
S,PH,2007,WCPFC,132420,1x1,MON,1513,2006,5x5,MON,1,37135,...,...,...,0
S,PH,2008,WCPFC,158344,1x1,MON,2113,6725,5x5,MON,1,39443,...,...,...,0
S,PH,2009,WCPFC,146666,1x1,MON,2022,4357,5x5,MON,1,50558,...,...,...,0
S,PH,2010,WCPFC,117195,1x1,MON,3561,2022,5x5,MON,1,74723,...,...,...,0
S,PH,2011,WCPFC,90329,1x1,MON,3576,1971,5x5,MON,1,85995,...,...,...,0
S,PH,2012,WCPFC,102022,1x1,MON,3534,2655,5x5,MON,1,111363,10x20,MON,1,954
S,PH,2013,WCPFC,89792,1x1,MON,2709,3122,5x5,MON,1,230986,...,...,...,0
S,PH,2014,WCPFC,116071,1x1,MON,2832,2923,5x5,MON,1,486994,...,...,...,0
S,PH,2015,WCPFC,81868,1x1,MON,2811,3681,5x5,MON,1,532161,...,...,...,0
S,PH,2016,WCPFC,79225,1x1,MON,2846,1284,5x5,MON,1,496356,...,...,...,0
S,PH,2017,WCPFC,58335,1x1,MON,2737,818,5x5,MON,1,401305,...,...,...,0
S,PH,2018,WCPFC,35968,1x1,MON,2576,336,5x5,MON,1,421302,...,...,...,0
S,PH,2019,WCPFC,58253,1x1,MON,1819,2601,5x5,MON,1,271210,...,...,...,0
S,PH,2020,WCPFC,79485,1x1,MON,2142,1280,5x5,MON,1,511256,...,...,...,0
S,PH,2021,WCPFC,50136,1x1,MON,2177,247,5x5,MON,1,274573,...,...,...,0
S,PH,2022,WCPFC,42615,1x1,MON,1693,1134,5x5,MON,1,378212,...,...,...,0
S,PH,2023,WCPFC,45563,1x1,MON,1798,197,5x5,MON,1,375047,...,...,...,0
S,SB,1994,WCPFC,6436,1x1,MON,313,346,5x5,MON,1,68,...,...,...,0
S,SB,1998,WCPFC,12704,1x1,MON,198,699,5x5,MON,1,1338,...,...,...,0
S,SB,1999,WCPFC,13836,1x1,MON,289,828,5x5,MON,1,2934,...,...,...,0
S,SB,2000,WCPFC,4794,1x1,MON,96,176,5x5,MON,1,690,...,...,...,0
S,SB,2001,WCPFC,6836,1x1,MON,117,222,5x5,MON,1,2238,...,...,...,0
S,SB,2002,WCPFC,4049,1x1,MON,128,222,5x5,MON,1,8293,...,...,...,0
S,SB,2003,WCPFC,7621,1x1,MON,86,238,5x5,MON,1,7042,...,...,...,0
S,SB,2004,WCPFC,7359,1x1,MON,140,318,5x5,MON,1,7060,...,...,...,0
S,SB,2005,WCPFC,8794,1x1,MON,115,240,5x5,MON,1,2340,...,...,...,0
S,SB,2006,WCPFC,11504,1x1,MON,213,429,5x5,MON,1,769,...,...,...,0
S,SB,2007,WCPFC,9277,1x1,MON,175,458,5x5,MON,1,783,...,...,...,0
S,SB,2008,WCPFC,8100,1x1,MON,170,382,5x5,MON,1,5480,...,...,...,0
S,SB,2010,WCPFC,7339,1x1,MON,182,369,5x5,MON,1,1248,...,...,...,0
S,SB,2011,WCPFC,14484,1x1,MON,268,723,5x5,MON,1,5348,...,...,...,0
S,SB,2012,WCPFC,15080,1x1,MON,231,697,5x5,MON,1,33312,...,...,...,0
S,SB,2013,WCPFC,12617,1x1,MON,270,668,5x5,MON,1,10266,...,...,...,0
S,SB,2014,WCPFC,13861,1x1,MON,259,635,5x5,MON,1,11260,...,...,...,0
S,SB,2015,WCPFC,13202,1x1,MON,254,715,5x5,MON,1,12722,...,...,...,0
S,SB,2016,WCPFC,31379,1x1,MON,504,1100,5x5,MON,1,38539,...,...,...,0
S,SB,2017,WCPFC,27037,1x1,MON,593,1208,5x5,MON,1,41386,...,...,...,0
S,SB,2018,WCPFC,34401,1x1,MON,568,1403,5x5,MON,1,36684,...,...,...,0
S,SB,2019,WCPFC,40355,1x1,MON,527,1498,5x5,MON,1,53814,...,...,...,0
S,SB,2020,WCPFC,20191,1x1,MON,377,1046,5x5,MON,1,21579,...,...,...,0
S,SB,2021,WCPFC,26143,1x1,MON,435,1116,5x5,MON,1,19658,...,...,...,0
S,SB,2022,WCPFC,25678,1x1,MON,460,1137,5x5,MON,1,13185,...,...,...,0
S,SB,2023,WCPFC,20957,1x1,MON,549,1128,5x5,MON,1,12691,...,...,...,0
S,SU,1994,WCPFC,2898,1x1,MON,191,98,5x5,MON,1,224,...,...,...,0
S,SV,2009,WCPFC,5377,1x1,MON,110,132,10x20,MON,1,8198,5x5,MON,1,1785
S,SV,2010,WCPFC,4641,1x1,MON,111,134,10x20,MON,1,4879,5x5,MON,1,4528
S,SV,2011,WCPFC,8269,1x1,MON,136,168,10x20,MON,1,4568,5x5,MON,1,4380
S,SV,2012,WCPFC,8278,1x1,MON,171,206,10x20,MON,1,11163,5x5,MON,1,1159
S,SV,2013,WCPFC,9148,1x1,MON,230,339,5x5,MON,1,6725,10x20,MON,1,5195
S,SV,2014,WCPFC,12074,1x1,MON,105,137,5x5,MON,1,7958,10x20,MON,1,5986
S,SV,2015,WCPFC,11065,1x1,MON,88,207,5x5,MON,1,4639,...,...,...,0
S,SV,2016,WCPFC,5562,1x1,MON,81,101,5x5,MON,1,2756,...,...,...,0
S,SV,2017,WCPFC,2920,1x1,MON,41,79,5x5,MON,1,2856,...,...,...,0
S,SV,2018,WCPFC,3056,1x1,MON,66,87,5x5,MON,1,1801,...,...,...,0
S,SV,2019,WCPFC,2191,1x1,MON,33,65,5x5,MON,1,3952,...,...,...,0
S,SV,2020,WCPFC,2373,1x1,MON,54,133,5x5,MON,1,580,...,...,...,0
S,TV,1992,WCPFC,0,...,...,0,0,5x5,MON,1,128,...,...,...,0
S,TV,2009,WCPFC,3867,1x1,MON,48,80,5x5,MON,1,568,10x20,MON,1,521
S,TV,2010,WCPFC,7708,1x1,MON,91,155,5x5,MON,1,8502,10x20,MON,1,1700
S,TV,2011,WCPFC,5433,1x1,MON,103,154,5x5,MON,1,4095,...,...,...,0
S,TV,2012,WCPFC,7552,1x1,MON,110,215,5x5,MON,1,5869,10x20,MON,1,277
S,TV,2013,WCPFC,10114,1x1,MON,124,342,5x5,MON,1,6773,...,...,...,0
S,TV,2014,WCPFC,5320,1x1,MON,80,182,5x5,MON,1,4467,...,...,...,0
S,TV,2015,WCPFC,4370,1x1,MON,65,132,5x5,MON,1,5704,...,...,...,0
S,TV,2016,WCPFC,5066,1x1,MON,70,106,5x5,MON,1,7208,...,...,...,0
S,TV,2017,WCPFC,3551,1x1,MON,70,89,5x5,MON,1,4391,...,...,...,0
S,TV,2018,WCPFC,8654,1x1,MON,123,156,5x5,MON,1,10811,...,...,...,0
S,TV,2019,WCPFC,6075,1x1,MON,60,89,5x5,MON,1,9418,...,...,...,0
S,TV,2020,WCPFC,8384,1x1,MON,125,159,5x5,MON,1,4558,...,...,...,0
S,TV,2022,WCPFC,33798,1x1,MON,577,855,5x5,MON,1,1534,...,...,...,0
S,TV,2023,WCPFC,33463,1x1,MON,507,729,5x5,MON,1,25190,...,...,...,0
S,TW,1992,WCPFC,125314,1x1,MON,1997,2697,5x5,MON,1,6,...,...,...,0
S,TW,1993,WCPFC,98652,1x1,MON,1562,3030,5x5,MON,1,1508,10x20,MON,1,50
S,TW,1994,WCPFC,109427,1x1,MON,1694,3479,5x5,MON,1,2970,10x20,MON,1,57
S,VU,2022,WCPFC,53505,1x1,MON,610,1267,5x5,MON,1,3,...,...,...,0
S,VU,2023,WCPFC,41006,1x1,MON,506,791,5x5,MON,1,5126,...,...,...,0
S,AU,1988,WCPFC,117,1x1,MON,8,5,...,...,...,0,...,...,...,0
S,AU,1989,WCPFC,148,1x1,MON,3,8,...,...,...,0,...,...,...,0
S,AU,1990,WCPFC,3656,1x1,MON,128,125,...,...,...,0,...,...,...,0
S,AU,1991,WCPFC,5729,1x1,MON,106,154,...,...,...,0,...,...,...,0
S,AU,1992,WCPFC,6594,1x1,MON,28,23,...,...,...,0,...,...,...,0
S,AU,1993,WCPFC,5165,1x1,MON,38,71,...,...,...,0,...,...,...,0
S,AU,1994,WCPFC,3219,1x1,MON,9,94,...,...,...,0,...,...,...,0
S,AU,1995,WCPFC,4086,1x1,MON,9,41,...,...,...,0,...,...,...,0
S,AU,1996,WCPFC,1981,1x1,MON,17,130,...,...,...,0,...,...,...,0
S,AU,1997,WCPFC,4204,1x1,MON,23,219,...,...,...,0,...,...,...,0
S,AU,1998,WCPFC,1014,1x1,MON,16,44,...,...,...,0,...,...,...,0
S,AU,1999,WCPFC,4164,1x1,MON,24,229,...,...,...,0,...,...,...,0
S,AU,2000,WCPFC,3953,1x1,MON,40,340,...,...,...,0,...,...,...,0
S,AU,2001,WCPFC,492,1x1,MON,8,25,...,...,...,0,...,...,...,0
S,AU,2002,WCPFC,45,1x1,MON,4,9,...,...,...,0,...,...,...,0
S,AU,2003,WCPFC,541,1x1,MON,5,27,...,...,...,0,...,...,...,0
S,AU,2004,WCPFC,166,1x1,MON,3,14,...,...,...,0,...,...,...,0
S,AU,2006,WCPFC,0,1x1,MON,1,4,...,...,...,0,...,...,...,0
S,CK,2021,WCPFC,3010,1x1,MON,55,80,...,...,...,0,...,...,...,0
S,CK,2022,WCPFC,3814,1x1,MON,55,97,...,...,...,0,...,...,...,0
S,CN,2001,WCPFC,2938,1x1,MON,10,8,...,...,...,0,...,...,...,0
S,CN,2022,WCPFC,7242,1x1,MON,120,170,...,...,...,0,...,...,...,0
S,EC,2007,WCPFC,5879,1x1,MON,78,132,...,...,...,0,...,...,...,0
S,EC,2008,WCPFC,15532,1x1,MON,182,343,...,...,...,0,...,...,...,0
S,EC,2021,WCPFC,9769,1x1,MON,308,373,...,...,...,0,...,...,...,0
S,ES,1998,WCPFC,772,1x1,MON,30,71,...,...,...,0,...,...,...,0
S,ES,1999,WCPFC,4259,1x1,MON,61,109,...,...,...,0,...,...,...,0
S,ES,2000,WCPFC,5606,1x1,MON,143,222,...,...,...,0,...,...,...,0
S,ES,2001,WCPFC,1021,1x1,MON,18,20,...,...,...,0,...,...,...,0
S,ES,2002,WCPFC,1144,1x1,MON,32,34,...,...,...,0,...,...,...,0
S,ES,2003,WCPFC,2269,1x1,MON,43,52,...,...,...,0,...,...,...,0
S,ES,2004,WCPFC,2979,1x1,MON,70,78,...,...,...,0,...,...,...,0
S,ES,2005,WCPFC,1873,1x1,MON,42,46,...,...,...,0,...,...,...,0
S,ES,2006,WCPFC,6758,1x1,MON,92,119,...,...,...,0,...,...,...,0
S,ES,2007,WCPFC,13853,1x1,MON,212,266,...,...,...,0,...,...,...,0
S,ES,2022,WCPFC,10659,1x1,MON,209,301,...,...,...,0,...,...,...,0
S,FM,1991,WCPFC,8132,1x1,MON,52,16,...,...,...,0,...,...,...,0
S,FM,1992,WCPFC,10480,1x1,MON,244,300,...,...,...,0,...,...,...,0
S,FM,1997,WCPFC,4328,1x1,MON,225,227,...,...,...,0,...,...,...,0
S,FM,2021,WCPFC,115942,1x1,MON,1488,2906,...,...,...,0,...,...,...,0
S,FR,1996,WCPFC,0,1x1,MON,2,2,...,...,...,0,...,...,...,0
S,ID,1980,WCPFC,8547,1x1,MON,1820,0,...,...,...,0,...,...,...,0
S,ID,1981,WCPFC,9613,1x1,MON,2080,0,...,...,...,0,...,...,...,0
S,ID,1982,WCPFC,10450,1x1,MON,1960,0,...,...,...,0,...,...,...,0
S,ID,1983,WCPFC,11691,1x1,MON,2280,0,...,...,...,0,...,...,...,0
S,ID,1984,WCPFC,12732,1x1,MON,2300,0,...,...,...,0,...,...,...,0
S,ID,1985,WCPFC,13954,1x1,MON,2480,0,...,...,...,0,...,...,...,0
S,ID,1988,WCPFC,29093,1x1,MON,2555,112,...,...,...,0,...,...,...,0
S,ID,1989,WCPFC,29935,1x1,MON,2517,78,...,...,...,0,...,...,...,0
S,ID,1990,WCPFC,24210,1x1,MON,2506,19,...,...,...,0,...,...,...,0
S,ID,1991,WCPFC,24762,1x1,MON,2510,0,...,...,...,0,...,...,...,0
S,ID,1992,WCPFC,28469,1x1,MON,2520,0,...,...,...,0,...,...,...,0
S,ID,1993,WCPFC,26080,1x1,MON,2520,0,...,...,...,0,...,...,...,0
S,ID,1994,WCPFC,28928,1x1,MON,2520,0,...,...,...,0,...,...,...,0
S,ID,1995,WCPFC,30827,1x1,MON,2640,0,...,...,...,0,...,...,...,0
S,ID,1996,WCPFC,47842,1x1,MON,3490,0,...,...,...,0,...,...,...,0
S,ID,1997,WCPFC,35597,1x1,MON,3490,0,...,...,...,0,...,...,...,0
S,ID,1998,WCPFC,47000,1x1,MON,3920,0,...,...,...,0,...,...,...,0
S,ID,1999,WCPFC,44606,1x1,MON,3710,0,...,...,...,0,...,...,...,0
S,ID,2000,WCPFC,47461,1x1,MON,3890,0,...,...,...,0,...,...,...,0
S,ID,2001,WCPFC,43672,1x1,MON,4099,0,...,...,...,0,...,...,...,0
S,ID,2002,WCPFC,41975,1x1,MON,3830,0,...,...,...,0,...,...,...,0
S,ID,2003,WCPFC,42817,1x1,MON,3970,0,...,...,...,0,...,...,...,0
S,ID,2004,WCPFC,56376,1x1,MON,3678,0,...,...,...,0,...,...,...,0
S,ID,2005,WCPFC,35233,1x1,MON,3482,0,...,...,...,0,...,...,...,0
S,ID,2006,WCPFC,42141,1x1,MON,3317,0,...,...,...,0,...,...,...,0
S,ID,2007,WCPFC,37732,1x1,MON,3267,0,...,...,...,0,...,...,...,0
S,ID,2008,WCPFC,37326,1x1,MON,3645,0,...,...,...,0,...,...,...,0
S,ID,2009,WCPFC,56862,1x1,MON,3547,0,...,...,...,0,...,...,...,0
S,JP,1951,WCPFC,1748,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1952,WCPFC,3716,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1953,WCPFC,3371,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1954,WCPFC,4534,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1955,WCPFC,2906,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1956,WCPFC,2145,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1957,WCPFC,2813,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1958,WCPFC,10698,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1959,WCPFC,16941,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1960,WCPFC,3728,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1961,WCPFC,11693,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1962,WCPFC,11674,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1963,WCPFC,9592,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1964,WCPFC,25006,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1965,WCPFC,4657,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1966,WCPFC,10949,1x1,MON,576,0,...,...,...,0,...,...,...,0
S,JP,1967,WCPFC,10929,1x1,MON,578,0,...,...,...,0,...,...,...,0
S,JP,1968,WCPFC,7599,1x1,MON,600,0,...,...,...,0,...,...,...,0
S,JP,1969,WCPFC,5045,1x1,MON,589,0,...,...,...,0,...,...,...,0
S,JP,1970,WCPFC,4695,1x1,MON,611,0,...,...,...,0,...,...,...,0
S,JP,1971,WCPFC,10679,1x1,MON,811,0,...,...,...,0,...,...,...,0
S,JP,1972,WCPFC,14726,1x1,MON,781,0,...,...,...,0,...,...,...,0
S,JP,1973,WCPFC,15502,1x1,MON,915,0,...,...,...,0,...,...,...,0
S,JP,1974,WCPFC,6727,1x1,MON,884,0,...,...,...,0,...,...,...,0
S,JP,1975,WCPFC,6638,1x1,MON,973,0,...,...,...,0,...,...,...,0
S,JP,1976,WCPFC,16950,1x1,MON,1056,0,...,...,...,0,...,...,...,0
S,JP,1977,WCPFC,17313,1x1,MON,1074,0,...,...,...,0,...,...,...,0
S,JP,1979,WCPFC,26068,1x1,MON,1591,262,...,...,...,0,...,...,...,0
S,JP,1980,WCPFC,44430,1x1,MON,1666,662,...,...,...,0,...,...,...,0
S,JP,1981,WCPFC,41101,1x1,MON,2093,1263,...,...,...,0,...,...,...,0
S,JP,1982,WCPFC,64395,1x1,MON,2038,2642,...,...,...,0,...,...,...,0
S,JP,1983,WCPFC,101563,1x1,MON,1996,2795,...,...,...,0,...,...,...,0
S,JP,1984,WCPFC,118846,1x1,MON,2223,3419,...,...,...,0,...,...,...,0
S,JP,1985,WCPFC,108020,1x1,MON,2690,2916,...,...,...,0,...,...,...,0
S,JP,1986,WCPFC,123205,1x1,MON,2587,3065,...,...,...,0,...,...,...,0
S,JP,1987,WCPFC,107439,1x1,MON,2823,2933,...,...,...,0,...,...,...,0
S,JP,1988,WCPFC,168706,1x1,MON,2553,3408,...,...,...,0,...,...,...,0
S,JP,1989,WCPFC,114884,1x1,MON,2608,3082,...,...,...,0,...,...,...,0
S,JP,2021,WCPFC,138398,1x1,MON,1929,1704,...,...,...,0,...,...,...,0
S,KI,1994,WCPFC,848,1x1,MON,10,11,...,...,...,0,...,...,...,0
S,KI,1995,WCPFC,1772,1x1,MON,67,55,...,...,...,0,...,...,...,0
S,KI,1996,WCPFC,3542,1x1,MON,100,135,...,...,...,0,...,...,...,0
S,KI,1997,WCPFC,2277,1x1,MON,84,77,...,...,...,0,...,...,...,0
S,KI,1998,WCPFC,5032,1x1,MON,86,121,...,...,...,0,...,...,...,0
S,KI,2001,WCPFC,2730,1x1,MON,71,95,...,...,...,0,...,...,...,0
S,KI,2005,WCPFC,4337,1x1,MON,89,112,...,...,...,0,...,...,...,0
S,KI,2021,WCPFC,145429,1x1,MON,1597,3623,...,...,...,0,...,...,...,0
S,KR,1980,WCPFC,334,1x1,MON,31,5,...,...,...,0,...,...,...,0
S,KR,1981,WCPFC,1243,1x1,MON,168,33,...,...,...,0,...,...,...,0
S,KR,1982,WCPFC,7236,1x1,MON,396,80,...,...,...,0,...,...,...,0
S,KR,1983,WCPFC,11137,1x1,MON,408,117,...,...,...,0,...,...,...,0
S,KR,1984,WCPFC,9024,1x1,MON,654,303,...,...,...,0,...,...,...,0
S,KR,1985,WCPFC,7925,1x1,MON,678,202,...,...,...,0,...,...,...,0
S,KR,1986,WCPFC,16248,1x1,MON,832,195,...,...,...,0,...,...,...,0
S,KR,1987,WCPFC,34828,1x1,MON,1681,611,...,...,...,0,...,...,...,0
S,KR,1988,WCPFC,55365,1x1,MON,1466,608,...,...,...,0,...,...,...,0
S,KR,1989,WCPFC,72622,1x1,MON,1335,841,...,...,...,0,...,...,...,0
S,KR,1990,WCPFC,109026,1x1,MON,2189,828,...,...,...,0,...,...,...,0
S,KR,1991,WCPFC,143475,1x1,MON,2411,762,...,...,...,0,...,...,...,0
S,KR,1992,WCPFC,107316,1x1,MON,2236,819,...,...,...,0,...,...,...,0
S,KR,2021,WCPFC,177962,1x1,MON,1510,3598,...,...,...,0,...,...,...,0
S,MH,2000,WCPFC,5314,1x1,MON,103,109,...,...,...,0,...,...,...,0
S,MH,2021,WCPFC,74004,1x1,MON,941,1646,...,...,...,0,...,...,...,0
S,MX,1983,WCPFC,388,1x1,MON,2,7,...,...,...,0,...,...,...,0
S,MX,1984,WCPFC,4263,1x1,MON,89,156,...,...,...,0,...,...,...,0
S,NR,2021,WCPFC,86974,1x1,MON,990,1959,...,...,...,0,...,...,...,0
S,NZ,1983,WCPFC,5484,1x1,MON,53,255,...,...,...,0,...,...,...,0
S,NZ,1984,WCPFC,3920,1x1,MON,39,221,...,...,...,0,...,...,...,0
S,NZ,1985,WCPFC,2172,1x1,MON,87,121,...,...,...,0,...,...,...,0
S,NZ,1986,WCPFC,4875,1x1,MON,26,223,...,...,...,0,...,...,...,0
S,NZ,1987,WCPFC,3762,1x1,MON,28,176,...,...,...,0,...,...,...,0
S,NZ,1988,WCPFC,3509,1x1,MON,18,155,...,...,...,0,...,...,...,0
S,NZ,1989,WCPFC,5424,1x1,MON,1,1,...,...,...,0,...,...,...,0
S,NZ,1990,WCPFC,3959,1x1,MON,46,222,...,...,...,0,...,...,...,0
S,NZ,1991,WCPFC,5256,1x1,MON,24,180,...,...,...,0,...,...,...,0
S,NZ,1992,WCPFC,985,1x1,MON,19,44,...,...,...,0,...,...,...,0
S,NZ,1993,WCPFC,937,1x1,MON,13,28,...,...,...,0,...,...,...,0
S,NZ,1994,WCPFC,3088,1x1,MON,19,106,...,...,...,0,...,...,...,0
S,NZ,1995,WCPFC,1654,1x1,MON,19,50,...,...,...,0,...,...,...,0
S,NZ,1996,WCPFC,3490,1x1,MON,28,107,...,...,...,0,...,...,...,0
S,NZ,1997,WCPFC,6510,1x1,MON,25,129,...,...,...,0,...,...,...,0
S,NZ,1998,WCPFC,8118,1x1,MON,23,177,...,...,...,0,...,...,...,0
S,NZ,1999,WCPFC,5656,1x1,MON,37,150,...,...,...,0,...,...,...,0
S,NZ,2000,WCPFC,11943,1x1,MON,94,294,...,...,...,0,...,...,...,0
S,NZ,2002,WCPFC,25354,1x1,MON,429,751,...,...,...,0,...,...,...,0
S,NZ,2019,WCPFC,9299,1x1,MON,70,207,...,...,...,0,...,...,...,0
S,NZ,2020,WCPFC,6565,1x1,MON,39,199,...,...,...,0,...,...,...,0
S,NZ,2021,WCPFC,4911,1x1,MON,26,133,...,...,...,0,...,...,...,0
S,PA,2021,WCPFC,0,1x1,MON,1,1,...,...,...,0,...,...,...,0
S,PG,1991,WCPFC,0,1x1,MON,39,75,...,...,...,0,...,...,...,0
S,PG,1992,WCPFC,0,1x1,MON,55,79,...,...,...,0,...,...,...,0
S,PG,1993,WCPFC,0,1x1,MON,63,79,...,...,...,0,...,...,...,0
